id,body,user_id,user_login,message_source,message_type,avatar_url,avatar_url_ssl,investor_relations,private_relations,reply_count,reply_parent,chart,forex,future,filtered,followers,following,recommended,mention_ids,stock_ids,stock_symbols,in_reply_to_message_id,in_reply_to_user_id,in_reply_to_user_login,updated_at,created_at
2659589,$MU approaching HOD!!!,31686,rl6570,default,normal,http://avatars.stocktwits.com/images/default_avatar_thumb.jpg?2659589,https://s3.amazonaws.com/st-avatars/images/default_avatar_thumb.jpg?2659589,false,false,0,false,false,false,false,false,0,1,false,,6403,MU,,,,Thu Jan 27 19:15:52 UTC 2011,Thu Jan 27 19:15:52 UTC 2011
2659658,RT @Tripps $MU the next nvda here as predicted by a few here,40074,louiswinthorpeIV,default,normal,http://avatars.stocktwits.com/production/40074/thumb-1294270074.png?2659658,https://s3.amazonaws.com/st-avatars/production/40074/thumb-1294270074.png?2659658,false,false,0,false,false,false,false,false,0,0,false,23606,6403,MU,,23606,Tripps,Thu Jan 27 19:22:51 UTC 2011,Thu Jan 27 19:22:51 UTC 2011
2661972,$SNDK after the bell....let&#39;s see what this does for $MU,40074,louiswinthorpeIV,default,normal,http://avatars.stocktwits.com/production/40074/thumb-1294270074.png?2661972,https://s3.amazonaws.com/st-avatars/production/40074/thumb-1294270074.png?2661972,false,false,0,false,false,false,false,false,0,0,false,,"3585,6403","SNDK,MU",,,,Thu Jan 27 21:00:06 UTC 2011,Thu Jan 27 21:00:06 UTC 2011
2662609,Top 5 Solars in Acct. Today: $MU $RSOL $SOL $YGE $PLAB $$,10404,Fibline,default,normal,http://avatars.stocktwits.com/production/10404/thumb-1324904665.png?2662609,https://s3.amazonaws.com/st-avatars/production/10404/thumb-1324904665.png?2662609,false,false,0,false,false,false,false,false,519,0,true,,"6403,3146,7258,3420,7840","MU,PLAB,SOL,RSOL,YGE",,,,Thu Jan 27 21:14:54 UTC 2011,Thu Jan 27 21:14:54 UTC 2011
2662655,Today&#39;s dividend-paying winners and losers: http://goo.gl/Nlg63 $HP $GNTX $SWK $RHI $GHL $MUR,22542,DynamicDividend,default,normal,http://avatars.stocktwits.com/production/22542/thumb-1291735668.png?2662655,https://s3.amazonaws.com/st-avatars/production/22542/thumb-1291735668.png?2662655,false,false,0,false,false,false,false,false,23,11,false,,"6411,5712,7024,5511,7320,2036","MUR,HP,RHI,GHL,SWK,GNTX",,,,Thu Jan 27 21:16:04 UTC 2011,Thu Jan 27 21:16:04 UTC 2011
2666517,$MU DRAM spot market up 20% in 2 days http://www.dramexchange.com/,40074,louiswinthorpeIV,default,normal,http://avatars.stocktwits.com/production/40074/thumb-1294270074.png?2666517,https://s3.amazonaws.com/st-avatars/production/40074/thumb-1294270074.png?2666517,false,false,0,false,false,false,false,false,0,0,false,,6403,MU,,,,Fri Jan 28 12:53:27 UTC 2011,Fri Jan 28 12:53:27 UTC 2011
2666765,$SNDK downgrades are good for $MU Cramer says MU eating SNDK lunch....,40074,louiswinthorpeIV,default,normal,http://avatars.stocktwits.com/production/40074/thumb-1294270074.png?2666765,https://s3.amazonaws.com/st-avatars/production/40074/thumb-1294270074.png?2666765,false,false,0,false,false,false,false,false,0,0,false,,"3585,6403","SNDK,MU",,,,Fri Jan 28 13:25:49 UTC 2011,Fri Jan 28 13:25:49 UTC 2011
2670547,"Trading Alerts $ESV $EP $HOC $X $EP $HP $MUR http://stk.ly/aQQypo 
2670652,"bullish on $MU, 19.7% return already heres our call http://bit.ly/dHigKo ",44929,SmarTrend,default,normal,http://avatars.stocktwits.com/production/44929/thumb-1295894515.png?2670652,https://s3.amazonaws.com/st-avatars/production/44929/thumb-1295894515.png?2670652,false,false,0,false,false,false,false,false,1,0,false,,6403,MU,,,,Fri Jan 28 15:34:53 UTC 2011,Fri Jan 28 15:34:53 UTC 2011
2671451,"Sold my $7.50 $MU leaps, will hold the $12.50 leaps though and watch to renter on dips.",10289,citgoman,default,normal,http://avatars.stocktwits.com/production/10289/thumb-1276088953.png?2671451,https://s3.amazonaws.com/st-avatars/production/10289/thumb-1276088953.png?2671451,false,false,0,false,false,false,false,false,9,17,false,,6403,MU,,,,Fri Jan 28 16:04:38 UTC 2011,Fri Jan 28 16:04:38 UTC 2011
2672180,"RT @ukarlewitz Suddenly, CA munis look pretty good $PCK  $MUB",1040,BobBrinker,default,normal,http://avatars.stocktwits.com/production/1040/thumb-1251833951.png?2672180,https://s3.amazonaws.com/st-avatars/production/1040/thumb-1251833951.png?2672180,false,false,0,false,false,false,false,false,308,8,true,17438,"6405,6696","MUB,PCK",,17438,ukarlewitz,Fri Jan 28 16:40:17 UTC 2011,Fri Jan 28 16:40:17 UTC 2011
